,adani,asian,axis,bajajauto,bajajfs,bajajfin,airtel,bpcl,britannia,cipla,coalind,divislab,drreddy,eichermot,gail,grasim,hcl,hdfc,hdfcbk,hdfclife,hero,hindalco,hindu,icici,indus,infy,ioc,itc,jsw,kotak,lt,mm,maruti,nestle,ntpc,ongc,powergrid,rel,sbilife,sbibk,shreecem,sunpharma,tatam,tatas,tcs,techm,titan,ultracem,upl,wit
2018-03-28,354.1,1120.4,510.5,2744.7,5171.55,1767.55,398.7,427.45,4970.6,545.45,283.3,1090.199951,2080.55,28372.65,328.55,1050.9,968.6,1825.6,1886.1,454.450012,3542.8,214.55,1333.35,278.35,1796.75,1131.8,176.6,255.5,288.15,1047.8,1310.9,8861.1,738.9,8203.55,169.7,177.8,193.25,882.7,678.25,249.9,16196.45,495.1,326.85,571.05,2849.15,638.7,942.3,3950.0,730.25,281.15
2018-04-02,369.7,1150.15,499.05,2808.95,5267.4,1818.6,395.1,423.4,5107.05,576.25,277.5,1090.349976,2132.1,28288.75,324.8,1089.25,979.5,1838.05,1931.2,482.64999400000005,3646.0,211.25,1351.3,261.85,1804.6,1137.15,170.45,258.25,296.55,1096.55,1335.95,9008.2,748.05,8308.95,170.4,179.95,194.9,892.95,683.900024,246.15,16410.25,507.85,339.15,578.8,2909.65,640.3,944.1,3978.5,752.4,289.65
2018-04-03,366.4,1152.1,501.55,2792.0,5381.6,1834.25,402.2,426.25,5099.8,570.3,278.95,1109.199951,2124.9,27990.0,329.75,1087.9,969.25,1825.7,1915.9,493.60000599999995,3644.95,207.95,1348.4,270.05,1829.7,1140.45,174.15,258.5,303.05,1103.3,1330.4,9026.45,770.1,8343.95,169.35,177.5,198.55,899.55,680.0,250.5,16644.0,510.0,343.1,579.7,2911.25,615.95,931.95,3951.2,765.65,283.9
2018-04-04,367.8,1136.0,492.25,2766.0,5228.55,1850.2,395.05,414.95,5024.4,569.8,274.55,1096.75,2091.4,28934.25,328.25,1059.35,959.25,1803.3,1883.25,495.85000599999995,3667.15,200.8,1357.45,268.65,1799.35,1124.2,171.15,258.6,295.85,1078.3,1296.15,9013.5,756.55,8351.05,166.55,175.4,196.05,894.9,679.950012,247.3,16318.05,502.25,355.6,560.55,2910.9,606.3,904.35,3881.3,732.5,281.6
2018-04-05,375.95,1142.9,503.1,2808.15,5443.85,1915.6,393.9,422.45,5067.85,560.35,277.8,1118.699951,2111.1,29677.75,332.4,1094.25,962.05,1824.45,1908.9,497.950012,3782.15,214.15,1382.2,278.65,1836.95,1147.55,173.55,259.65,308.4,1118.3,1328.8,9132.6,774.6,8384.25,168.95,177.45,196.25,908.2,675.0,259.3,16689.3,507.55,362.2,580.45,2957.95,617.35,920.05,3966.6,756.95,286.25
2018-04-06,379.3,1143.5,500.2,2786.4,5484.25,1937.6,384.95,433.95,5178.25,558.95,275.8,1114.25,2124.8,29799.15,334.25,1084.6,952.65,1829.0,1923.4,496.35000599999995,3779.45,214.0,1374.8,280.65,1824.15,1127.0,174.25,260.85,308.2,1119.2,1316.55,9206.2,771.95,8346.95,169.45,176.95,195.95,911.0,679.650024,259.7,17057.95,512.6,364.1,587.2,2950.3,618.2,940.3,3949.5,753.2,283.95
2018-04-09,377.35,1157.45,519.3,2772.45,5561.3,1944.25,380.3,450.35,5162.9,556.75,274.45,1129.849976,2121.25,29805.75,330.8,1078.5,953.25,1836.7,1939.05,492.0,3798.7,221.35,1391.6,280.85,1860.1,1111.25,179.8,265.8,309.4,1118.25,1327.9,9292.65,786.2,8382.25,169.65,178.4,195.85,916.0,678.700012,260.65,17086.35,510.85,358.3,586.15,2923.9,614.85,960.65,3918.2,751.2,285.05
2018-04-10,387.25,1156.75,546.15,2766.45,5412.9,1926.05,385.55,451.15,5134.25,558.15,280.9,1143.650024,2112.1,29972.05,331.95,1081.9,948.45,1817.5,1920.85,503.549988,3718.3,230.0,1391.5,288.8,1847.95,1113.4,179.3,266.7,311.35,1113.65,1349.9,9273.45,777.6,8499.1,168.4,180.2,196.95,917.05,695.700012,263.3,16996.15,508.25,353.25,601.9,2937.6,626.45,962.25,3931.2,751.7,286.0
2018-04-11,377.9,1155.85,539.8,2755.55,5420.2,1924.65,385.3,417.3,5135.35,561.5,283.4,1122.650024,2100.7,30685.1,327.0,1068.7,967.3,1812.4,1918.85,499.75,3739.35,234.2,1409.15,284.55,1855.75,1124.25,167.35,265.15,312.2,1126.1,1352.75,9302.5,789.0,8476.35,168.5,182.15,197.0,930.85,719.0,257.05,16909.7,521.45,355.8,608.05,3014.15,633.35,979.95,3924.65,745.55,285.7
2018-04-12,372.35,1165.2,548.75,2763.2,5420.75,1929.35,380.2,418.65,5162.85,556.15,281.5,1120.800049,2060.5,30681.55,326.05,1064.45,1010.05,1829.05,1928.8,499.60000599999995,3749.45,232.6,1412.75,286.75,1857.8,1162.6,168.25,261.95,308.25,1134.6,1357.45,9204.45,787.85,8636.95,169.5,181.75,196.35,928.7,719.049988,253.8,16943.35,515.9,358.4,598.4,3139.25,652.8,976.05,3872.3,747.9,286.85
2018-04-13,383.1,1162.2,542.55,2786.2,5316.8,1914.35,377.9,405.4,5208.9,555.5,285.0,1145.5,2089.95,31353.0,326.85,1063.65,991.25,1840.6,1925.0,499.799988,3725.9,237.8,1410.55,288.25,1861.3,1171.45,165.35,260.75,308.5,1151.1,1354.85,9123.95,789.6,8687.5,170.95,182.5,197.5,938.85,711.650024,250.95,16923.4,513.0,357.05,594.05,3153.3,671.55,987.15,3878.95,747.1,294.15
2018-04-16,387.5,1178.85,542.4,2838.3,5386.15,1943.3,376.65,408.2,5312.35,584.95,286.1,1173.25,2102.45,31299.25,324.7,1092.4,999.9,1870.45,1942.1,494.75,3803.15,239.45,1419.5,287.6,1864.65,1133.2,165.0,264.45,308.9,1172.1,1368.1,9232.0,801.45,8749.4,174.1,181.5,199.2,937.05,708.900024,249.0,16968.3,519.4,339.15,591.6,3187.65,668.7,980.5,3917.0,763.6,289.9
2018-04-17,383.4,1176.0,532.4,2864.2,5426.1,1935.05,382.05,410.65,5342.1,579.95,287.6,1180.550049,2105.55,31027.6,325.65,1094.75,1011.0,1889.7,1948.5,491.299988,3769.0,239.4,1445.55,291.75,1866.85,1125.2,167.2,267.6,309.15,1164.85,1359.55,9160.35,809.35,9013.6,176.95,180.8,204.9,944.25,721.400024,248.15,16977.2,512.15,336.45,596.05,3166.6,668.3,997.6,3917.25,757.55,284.75
2018-04-18,384.95,1172.3,518.25,2862.05,5371.85,1926.85,384.25,405.2,5361.65,584.6,285.1,1174.900024,2101.65,30873.9,330.65,1092.85,996.85,1877.7,1932.6,493.14999400000005,3737.8,242.8,1450.5,290.05,1843.6,1125.95,164.95,275.35,309.95,1153.95,1360.1,9121.5,798.3,8975.25,178.55,182.1,205.0,938.0,721.349976,246.45,17034.85,512.0,334.8,601.6,3159.1,656.8,977.1,3992.35,757.6,292.65
2018-04-19,386.55,1165.0,512.9,2857.95,5385.2,1913.3,395.35,376.55,5395.8,584.4,283.2,1179.75,2136.3,30920.15,335.35,1104.15,1018.55,1858.65,1939.0,503.5,3723.6,264.75,1454.2,289.6,1832.95,1132.85,157.95,277.35,322.85,1153.9,1385.0,9077.65,801.9,9145.55,177.55,183.95,208.1,942.3,722.900024,246.15,17141.9,509.2,334.25,621.95,3191.15,665.2,952.75,4103.45,768.9,292.45
2018-04-20,381.15,1159.35,505.7,2852.7,5286.35,1880.4,402.0,371.4,5322.35,589.05,292.05,1194.25,2121.9,31148.7,330.55,1100.8,1062.35,1834.15,1955.9,495.64999400000005,3742.7,262.1,1467.8,282.15,1812.85,1178.45,160.1,276.2,322.85,1152.85,1365.05,9025.0,799.5,9162.0,174.35,182.35,207.2,927.9,716.150024,241.2,16999.85,505.3,336.0,606.2,3402.45,700.5,956.55,4080.9,765.75,298.05
2018-04-23,386.35,1178.7,506.2,2852.15,5294.0,1899.35,402.85,381.35,5313.05,600.15,289.8,1178.449951,2135.55,31065.2,332.55,1085.1,1088.0,1830.85,1935.75,493.60000599999995,3718.2,255.6,1452.75,279.4,1874.4,1187.7,161.7,275.5,321.8,1169.0,1360.0,9064.85,824.3,8905.35,173.6,181.05,206.8,936.0,716.950012,242.45,17117.25,514.25,334.05,606.6,3408.65,702.0,962.95,4143.7,753.8,297.35
2018-04-24,392.25,1170.1,504.85,2886.8,5427.65,1917.8,406.25,383.7,5297.2,601.9,290.5,1178.25,2150.15,31136.75,337.75,1080.4,1061.95,1859.55,1935.0,499.549988,3716.9,236.75,1459.65,284.1,1877.4,1154.5,163.05,276.0,324.75,1166.0,1378.0,9064.65,838.55,8822.05,172.85,182.65,206.45,970.05,746.0,240.6,17245.9,517.8,331.55,597.55,3385.65,682.7,961.95,4119.25,744.7,286.95
2018-04-25,391.9,1163.05,498.4,2900.35,5434.3,1899.85,419.85,385.8,5375.3,593.05,290.95,1160.849976,2118.0,30746.95,327.55,1062.35,1068.8,1849.5,1920.75,510.60000599999995,3717.2,232.05,1459.2,278.9,1847.75,1160.35,160.6,274.1,321.7,1167.85,1362.9,8934.6,853.85,8734.55,171.85,179.45,207.35,970.5,766.099976,237.2,17410.8,514.05,328.6,586.2,3470.25,686.4,960.85,4134.8,743.9,287.15
2018-04-26,397.1,1155.7,493.75,2884.95,5339.25,1892.1,409.2,385.5,5373.4,599.95,290.8,1171.25,2076.85,31205.2,325.35,1069.2,1077.3,1850.45,1930.25,533.049988,3761.85,234.0,1491.25,278.85,1881.9,1176.45,161.15,278.25,327.7,1185.7,1347.2,8946.45,858.15,9042.95,172.0,180.8,207.0,975.35,762.799988,233.2,17227.35,512.6,330.25,578.2,3539.25,691.1,969.5,4079.45,750.25,281.35
2018-04-27,402.45,1181.6,539.2,2947.15,5435.25,1901.15,408.75,390.15,5460.75,599.85,286.75,1188.699951,2097.75,31599.3,330.8,1086.8,1041.65,1853.75,1923.4,519.150024,3713.5,234.95,1473.95,287.9,1884.7,1185.2,162.9,279.4,327.6,1188.75,1377.75,8783.35,862.7,9061.7,170.75,180.7,207.9,996.3,758.849976,242.6,17018.95,524.15,336.9,589.8,3451.95,670.5,970.0,4062.35,754.35,276.15
2018-04-30,407.3,1201.7,517.3,2952.6,5482.6,1907.7,409.55,387.35,5513.2,607.4,285.0,1197.5,2109.85,31188.6,325.1,1093.7,1052.75,1883.25,1944.3,518.049988,3732.25,235.65,1508.9,284.2,1898.0,1199.5,162.3,281.45,325.0,1211.1,1400.9,8814.95,873.3,9396.55,172.15,180.55,207.85,963.3,743.099976,246.4,16943.8,528.4,340.4,594.95,3532.1,670.6,981.8,4108.85,729.85,278.75
2018-05-02,401.1,1222.3,523.75,2965.95,5436.9,1905.1,408.45,380.95,5425.05,612.0,280.5,1188.800049,2118.2,30522.25,323.7,1095.75,1000.5,1910.6,1969.5,509.950012,3664.1,228.05,1471.95,276.9,1868.3,1197.05,161.15,287.25,315.15,1256.85,1403.15,8744.5,863.15,9201.25,170.4,180.05,205.15,972.7,746.549988,241.0,16603.7,515.2,336.05,574.5,3499.75,662.55,964.5,4016.5,733.4,275.55
2018-05-03,397.0,1206.75,533.4,2975.2,5402.05,1874.3,404.4,377.7,5337.1,609.3,276.95,1198.349976,2121.1,29878.4,323.15,1087.5,925.7,1922.7,1967.9,496.0,3655.6,231.55,1452.2,281.9,1878.15,1182.55,161.7,285.0,319.3,1233.55,1377.75,8755.95,865.1,9098.65,174.3,181.1,206.45,961.6,732.0,241.9,16701.05,536.0,333.5,585.45,3481.85,652.95,959.35,3995.35,707.9,271.45
2018-05-04,408.25,1190.45,520.3,2888.65,5348.05,1857.4,396.75,380.2,5384.5,597.0,271.3,1191.949951,2106.6,29208.4,329.75,1073.9,929.85,1910.35,1988.5,500.35000599999995,3659.75,231.35,1464.2,282.85,1891.15,1173.1,161.5,277.15,317.4,1233.45,1368.7,8678.2,854.3,9111.4,170.9,180.25,207.4,953.95,702.099976,241.95,16333.65,517.95,334.4,580.75,3480.75,662.65,958.1,3985.85,703.65,269.9
2018-05-07,412.4,1215.25,536.1,2915.3,5401.3,1895.45,398.25,385.8,5472.7,591.05,267.4,1208.5,2069.5,29766.85,343.8,1077.0,928.2,1918.7,1977.4,499.89999400000005,3648.05,237.85,1497.9,289.8,1889.8,1183.0,164.3,282.25,325.8,1245.05,1389.15,8743.7,885.6,9092.7,170.5,183.9,209.3,971.0,703.599976,246.5,16555.85,513.7,335.15,596.45,3420.95,657.4,968.95,4033.4,717.4,274.75
2018-05-08,412.8,1209.9,542.25,2892.25,5340.7,1868.4,401.15,392.6,5444.7,590.65,268.15,1211.25,2074.95,30427.05,341.85,1092.6,920.1,1903.35,1967.05,509.950012,3657.3,238.7,1496.05,309.3,1869.6,1165.55,166.55,282.7,324.05,1241.85,1364.9,8775.2,865.3,9117.7,171.4,183.1,212.75,967.1,702.450012,250.05,16527.6,511.45,332.15,596.35,3441.2,653.35,968.1,4064.1,721.5,272.75
2018-05-09,413.35,1222.55,548.5,2872.0,5349.5,1849.1,402.45,385.45,5401.5,588.0,267.35,1195.300049,2064.35,30315.65,341.9,1094.95,927.5,1897.65,1978.4,514.75,3654.4,238.15,1496.0,306.8,1879.1,1170.7,167.2,282.3,321.75,1251.15,1375.65,8718.35,860.1,9120.75,170.4,182.85,211.85,976.7,699.950012,248.0,16352.9,506.15,341.95,603.15,3489.3,654.1,985.7,3966.25,731.3,270.25
2018-05-10,410.8,1217.7,547.65,2827.5,5237.95,1837.4,412.1,390.2,5386.45,575.5,269.35,1190.300049,1989.6,30647.5,340.0,1093.05,930.2,1894.3,1992.7,517.650024,3646.0,241.3,1486.5,306.85,1885.35,1168.0,167.95,280.15,319.55,1247.5,1362.2,8704.95,856.5,8981.55,168.5,188.25,208.0,981.15,713.75,247.95,16105.4,497.2,333.6,594.15,3451.25,663.6,973.1,3998.55,722.0,270.45
2018-05-11,412.7,1286.45,553.3,2815.45,5345.45,1861.5,386.6,399.3,5477.7,573.7,271.0,1200.699951,1990.5,30873.0,342.6,1100.75,932.85,1919.8,2011.75,523.299988,3618.3,242.7,1504.1,310.95,1894.25,1180.75,169.1,283.65,323.75,1267.3,1387.4,8750.3,869.1,9523.0,167.45,187.5,206.85,989.25,698.299988,250.35,16207.2,472.05,330.8,607.25,3456.95,666.45,956.05,4071.6,735.25,272.65
2018-05-14,409.95,1297.35,551.9,2831.95,5386.45,1864.5,383.15,404.2,5464.1,578.5,270.05,1172.650024,2017.75,30495.25,344.2,1100.1,925.3,1930.6,2021.75,540.0,3648.3,242.1,1503.55,310.1,1915.0,1189.3,168.4,284.8,329.05,1271.6,1381.75,8707.0,852.65,9571.4,171.65,187.25,209.05,986.6,691.150024,253.6,16184.5,473.8,323.6,610.35,3433.55,667.25,920.0,4107.05,728.5,272.35
2018-05-15,409.15,1314.65,549.7,2823.65,5397.5,1901.95,381.95,405.8,5454.8,575.8,263.5,1149.849976,2008.5,30772.85,339.45,1089.45,925.0,1929.55,2037.8,506.5,3649.6,243.9,1515.5,308.25,1916.95,1194.55,167.2,281.85,334.55,1283.85,1374.2,8726.6,847.05,9565.2,170.1,189.0,213.85,978.95,678.900024,248.0,16444.5,468.65,310.1,625.95,3482.4,670.65,931.0,4109.3,733.3,271.0
2018-05-16,403.1,1323.7,550.0,2811.9,5319.2,1919.95,375.35,398.35,5542.2,559.9,263.5,1165.150024,1993.95,30565.7,330.65,1082.4,920.25,1914.55,2023.35,497.549988,3575.5,239.75,1574.1,297.25,1925.6,1189.95,165.95,285.85,336.6,1281.4,1362.35,8695.6,853.1,9628.0,170.0,186.2,213.45,956.15,667.650024,243.1,16474.95,471.7,310.25,621.25,3493.9,672.7,931.15,3990.75,725.85,274.7
2018-05-17,397.9,1309.45,539.45,2815.45,5569.25,2066.5,367.6,390.6,5476.75,553.75,271.5,1165.900024,1977.15,30495.95,330.35,1083.2,909.75,1875.1,2027.75,494.299988,3554.55,233.05,1569.8,296.0,1914.35,1182.9,164.75,278.95,332.0,1270.7,1355.95,8697.5,849.0,9705.85,167.1,188.6,213.45,945.35,669.700012,242.7,16419.05,479.85,314.9,610.3,3491.8,675.8,936.5,3957.8,707.1,278.35
2018-05-18,389.5,1308.35,532.9,2787.5,5729.8,2149.65,361.35,386.35,5597.05,533.05,266.8,1156.550049,1982.0,30086.2,321.5,1062.85,890.7,1853.0,2012.15,493.950012,3561.05,231.5,1605.8,286.1,1930.0,1183.2,163.7,282.3,319.45,1294.4,1315.55,8510.95,836.0,9683.5,166.6,185.05,212.95,933.85,665.200012,238.85,16390.2,464.9,304.6,591.4,3502.05,692.95,939.95,3858.85,709.45,268.9
2018-05-21,383.7,1301.7,526.85,2720.55,5722.05,2105.45,360.0,393.85,5521.6,520.45,270.25,1138.550049,1893.05,29432.9,325.65,1035.85,895.95,1819.2,1993.05,489.64999400000005,3492.9,228.25,1578.65,289.3,1924.95,1179.5,165.15,282.35,309.25,1276.65,1313.25,8428.5,825.95,9486.35,164.4,185.75,212.65,931.35,655.200012,244.45,16074.8,443.75,295.9,577.0,3556.75,685.35,915.25,3852.25,682.55,264.85
2018-05-22,379.75,1286.85,523.3,2808.5,5971.8,2149.3,361.85,397.6,5604.4,524.0,279.05,1121.599976,2009.6,29929.55,328.0,1039.5,904.9,1810.0,1989.9,481.60000599999995,3499.9,234.95,1574.3,290.3,1903.95,1193.85,160.5,278.75,318.4,1262.7,1320.15,8560.65,830.2,9634.25,165.15,185.2,210.75,926.75,659.950012,253.9,16360.25,453.0,307.7,576.8,3508.9,686.4,914.2,3755.55,682.3,264.95
2018-05-23,374.25,1278.6,520.25,2774.95,5790.05,2078.4,356.8,373.95,5715.7,532.4,276.2,1093.349976,1954.35,29392.05,322.95,1047.35,894.35,1783.65,1967.5,476.35000599999995,3482.95,229.95,1568.1,292.05,1853.65,1184.9,153.5,273.45,310.0,1255.35,1326.9,8497.4,831.8,9641.3,166.55,175.4,211.3,912.25,679.049988,263.2,16044.0,452.25,309.45,540.05,3495.1,697.45,920.1,3700.8,685.45,263.45
2018-05-24,371.25,1293.6,534.45,2732.8,5826.4,2094.75,371.9,371.35,5718.2,533.5,280.1,1128.699951,1972.95,29515.4,309.5,1021.7,911.7,1806.1,1986.0,475.049988,3489.9,234.1,1561.1,297.7,1870.7,1221.0,155.9,274.85,314.15,1275.45,1338.05,8410.75,843.05,9665.35,165.05,167.7,211.75,915.85,678.299988,268.5,16172.85,462.85,288.65,548.2,3603.7,711.35,921.3,3658.4,694.7,264.35
2018-05-25,379.9,1292.35,538.5,2758.5,6071.7,2116.0,376.95,380.55,5827.5,536.65,275.6,1148.849976,1967.85,30203.45,319.15,1030.65,916.0,1819.75,2008.7,481.5,3552.85,245.5,1575.75,295.65,1914.95,1228.3,163.45,272.3,326.05,1295.85,1342.0,8548.15,857.7,9734.8,165.3,175.45,212.05,920.8,683.849976,266.95,16250.3,466.45,294.15,568.25,3585.8,702.75,924.4,3682.15,697.25,264.6
2018-05-28,378.9,1321.85,546.15,2790.15,6009.35,2094.95,375.15,402.0,5842.95,539.5,284.8,1092.150024,1994.55,30682.75,336.4,1060.35,894.5,1829.55,2042.2,491.25,3599.8,241.65,1582.85,299.25,1914.45,1214.4,170.45,275.3,327.1,1297.15,1376.45,8709.3,849.95,9659.05,167.7,175.6,206.95,920.4,685.349976,272.05,16826.4,499.7,296.3,576.65,3502.05,675.25,928.9,3730.3,721.0,263.3
2018-05-29,377.85,1299.5,547.75,2796.05,5887.85,2077.1,379.15,405.35,5805.1,530.6,282.35,1066.75,1980.7,30510.7,342.95,1057.8,905.1,1809.75,2032.6,494.25,3610.4,242.5,1572.7,289.9,1877.3,1216.7,172.45,274.05,331.75,1284.25,1380.6,8714.9,870.25,9512.3,165.95,175.55,207.0,917.45,695.299988,264.3,16825.65,499.5,294.65,575.35,3523.5,677.85,914.5,3716.05,704.85,263.0
2018-05-30,374.4,1293.85,541.65,2762.9,5958.85,2118.65,375.8,400.25,5789.85,525.6,289.05,1051.550049,1961.8,30136.3,343.05,1041.5,907.35,1790.8,2048.35,501.200012,3601.45,238.1,1585.8,284.9,1884.85,1211.7,170.8,271.9,332.55,1303.25,1365.65,8588.2,897.95,9530.05,165.3,174.0,209.5,916.1,694.299988,267.15,16857.55,494.55,288.9,577.9,3514.1,687.25,913.6,3706.65,704.7,260.85
2018-05-31,392.15,1304.65,545.9,2750.3,6042.25,2109.9,373.6,403.95,5923.95,524.8,296.25,1047.449951,1936.6,30780.65,350.9,1039.8,910.35,1833.0,2139.45,491.14999400000005,3544.9,234.2,1611.45,285.8,1955.45,1231.8,174.1,271.65,331.9,1334.6,1370.4,8537.2,922.95,9654.0,167.55,177.9,209.45,921.35,689.799988,269.55,16880.6,480.35,282.5,575.65,1741.05,712.35,900.1,3744.9,707.6,261.9
2018-06-01,387.6,1293.05,536.65,2896.55,5882.2,2077.4,383.7,409.25,5812.45,524.5,294.65,1053.25,1941.4,29868.75,341.35,1028.7,904.85,1844.25,2110.6,488.85000599999995,3626.3,238.5,1588.85,289.3,1915.4,1220.8,172.35,269.95,331.9,1318.0,1372.4,8808.85,901.6,9898.55,164.35,173.2,205.95,930.55,676.0,266.7,16656.4,484.35,287.2,560.65,1732.45,701.15,900.0,3688.15,697.75,260.6
2018-06-04,378.55,1284.45,537.05,2878.5,5748.55,2062.85,372.3,408.5,5766.2,520.7,292.6,1047.150024,1996.0,29377.65,335.05,1034.85,900.7,1833.15,2046.2,473.85000599999995,3613.6,241.6,1563.2,286.75,1902.2,1239.4,173.8,268.9,331.85,1303.95,1357.85,8749.85,914.5,9817.0,162.05,171.1,201.7,940.85,660.049988,263.0,16357.55,478.6,286.65,566.15,1744.25,698.3,885.35,3711.15,686.45,260.15
2018-06-05,373.6,1273.6,530.9,2847.55,5770.95,2100.6,364.3,405.35,5811.8,542.1,285.25,1035.400024,1963.4,29236.35,334.7,1024.25,885.05,1848.4,2063.6,464.35000599999995,3610.4,242.05,1562.8,284.1,1899.4,1220.85,173.95,267.5,329.1,1304.7,1333.75,8810.4,901.3,9535.65,161.3,171.2,198.85,947.65,665.0,263.55,16102.0,473.5,284.95,572.1,1721.6,701.25,863.95,3676.85,685.7,255.25
2018-06-06,375.8,1262.8,531.4,2885.25,5914.75,2160.65,379.75,410.0,5876.95,538.45,290.65,1054.449951,1960.45,29949.25,332.95,1034.1,908.95,1858.45,2057.35,467.200012,3635.2,248.1,1571.15,283.9,1919.8,1237.45,174.9,270.4,338.0,1315.7,1350.55,8842.35,914.3,9760.35,162.5,170.3,201.1,954.4,683.099976,270.15,16141.3,489.85,295.65,579.75,1725.75,691.75,899.45,3696.35,693.55,259.25
2018-06-07,380.05,1290.8,542.4,2888.6,6014.25,2169.45,379.95,416.05,5993.3,540.7,288.9,1059.349976,1964.95,29712.4,335.25,1043.6,921.35,1869.0,2062.2,470.549988,3651.5,248.6,1603.05,290.9,1900.45,1252.45,174.8,271.05,343.5,1310.45,1355.15,8911.25,920.3,9787.45,162.5,172.65,202.75,971.35,692.0,269.65,16327.85,488.75,305.4,602.1,1735.55,701.85,887.15,3723.15,704.05,264.6
2018-06-08,380.5,1278.85,537.4,2874.05,6025.5,2186.85,377.55,409.85,5917.65,559.65,289.9,1052.099976,2062.9,29513.0,342.4,1028.6,928.7,1840.45,2049.35,472.14999400000005,3635.15,242.15,1595.6,288.25,1888.7,1260.05,175.0,267.9,343.25,1318.35,1343.95,8932.45,911.65,9888.85,161.45,173.7,197.9,984.35,692.349976,273.0,16224.4,528.25,309.95,600.5,1747.1,706.95,896.0,3715.15,712.9,264.0
2018-06-11,382.3,1283.3,539.95,2881.1,6068.95,2250.3,388.8,414.4,5910.45,560.8,287.9,1024.599976,2083.2,29677.0,343.55,1049.1,911.6,1839.45,2042.3,485.85000599999995,3612.3,244.7,1601.4,286.4,1904.8,1262.4,173.1,269.25,340.95,1323.35,1343.25,9022.65,916.85,9916.75,161.75,173.3,195.7,982.65,712.5,274.0,16731.7,535.7,309.75,588.65,1749.7,714.2,903.35,3790.1,699.3,264.4
2018-06-12,388.9,1287.7,537.15,2887.25,6078.55,2261.25,380.65,415.1,5946.6,567.1,283.55,1064.150024,2190.65,29208.4,343.3,1038.8,914.8,1847.7,2043.85,503.200012,3687.85,240.65,1638.45,287.4,1954.75,1258.5,174.15,270.25,341.35,1329.3,1366.4,9016.75,917.6,9834.25,161.3,171.4,195.05,997.15,719.900024,282.85,16255.0,540.45,307.8,580.0,1781.0,709.1,904.7,3766.2,688.7,266.45
2018-06-13,382.85,1286.4,540.65,2907.95,6074.8,2231.05,375.65,419.9,6017.15,582.1,284.0,1040.300049,2256.3,29448.6,344.85,1037.0,923.7,1832.3,2031.45,491.25,3696.8,245.0,1621.2,290.75,1945.45,1274.8,175.1,267.85,343.0,1325.65,1358.75,8967.35,917.65,9837.05,160.25,170.0,198.15,1002.5,702.25,287.7,16382.25,546.3,308.4,567.6,1824.1,713.8,918.15,3800.6,687.55,268.8
2018-06-14,374.45,1286.1,532.0,2890.7,6028.0,2243.25,376.5,416.35,6001.75,588.05,283.2,1084.75,2269.4,29536.7,339.0,1036.2,936.95,1833.75,2037.4,481.5,3695.6,244.75,1609.6,284.75,1963.4,1239.7,171.55,267.25,339.05,1332.65,1343.0,8958.0,922.05,9756.75,158.4,168.5,198.85,1007.95,689.900024,282.6,16319.35,559.25,305.9,569.55,1787.55,698.8,905.25,3767.0,684.9,266.4
2018-06-15,372.95,1282.2,528.75,2877.15,5979.1,2283.6,378.25,412.25,6136.6,611.6,279.05,1100.949951,2349.85,29573.75,334.9,1031.8,948.3,1832.25,2029.6,469.75,3693.7,237.4,1621.3,282.5,1967.35,1281.25,167.75,264.5,332.55,1340.0,1329.9,8951.6,909.45,9742.5,156.05,165.45,197.85,1014.2,671.799988,277.45,16212.75,571.3,302.95,566.0,1840.05,707.25,903.45,3691.65,700.7,266.9
2018-06-18,370.55,1282.05,522.55,2895.3,5995.75,2243.15,370.9,423.1,6074.0,606.5,274.2,1100.400024,2385.85,30135.3,338.1,1020.1,933.2,1823.55,2019.15,479.200012,3666.15,231.0,1608.55,293.0,1967.95,1267.4,173.9,264.55,327.15,1315.3,1323.2,8973.45,913.9,9618.55,157.0,164.6,198.65,1015.55,671.849976,276.85,16129.6,570.1,308.8,558.5,1829.0,710.55,897.7,3669.5,692.25,265.75
2018-06-19,362.45,1269.2,517.2,2849.8,5913.2,2270.6,371.2,413.6,5976.55,601.85,272.95,1091.849976,2393.0,29949.65,342.75,1010.1,920.45,1828.0,2023.5,474.75,3652.75,225.8,1601.0,292.8,1931.5,1241.6,168.6,266.05,327.5,1303.25,1310.4,8862.6,891.4,9618.35,156.15,164.8,198.7,996.05,673.450012,272.6,15728.7,559.95,305.05,555.0,1824.5,695.75,889.0,3648.0,674.1,261.0
2018-06-20,365.65,1271.3,519.1,2869.65,5947.55,2267.8,371.9,410.7,5995.55,602.85,270.6,1083.050049,2367.75,29805.3,343.0,1017.3,910.95,1847.0,2056.15,473.39999400000005,3655.8,226.2,1602.4,293.2,1967.4,1243.15,165.4,263.75,335.15,1324.6,1306.75,8948.3,904.4,9725.05,157.05,162.75,199.15,1019.25,676.200012,273.3,15499.95,564.1,305.6,563.25,1822.45,690.55,888.35,3651.35,652.25,259.7
2018-06-21,366.9,1253.0,513.05,2830.1,5991.55,2257.45,368.7,421.95,5962.7,603.5,267.7,1056.25,2316.4,29424.9,339.3,1011.95,902.55,1858.9,2057.6,472.39999400000005,3635.2,222.3,1593.45,297.95,1960.5,1246.55,170.25,260.85,332.85,1313.95,1289.8,8863.05,883.6,9850.4,155.25,159.7,195.45,1031.95,675.450012,268.65,15306.3,554.5,307.0,557.75,1819.35,685.3,868.4,3616.9,646.0,258.65
